id,segment,segment_name,age,income,time_scarcity,fashion_interest,price_sensitivity,platform_preference,wtp_subscription,wtp_per_outfit,wtp_bundle_10
fashion_anxious_men_96,fashion_anxious_men,Fashion-Anxious Men,35,78654.50567837915,6.172387234347591,1.7771039245861808,1.3058934059653529,LinkedIn,24.337230196756,3.0948692018702157,21.66408441309151
fashion_anxious_men_97,fashion_anxious_men,Fashion-Anxious Men,28,64302.307228948026,6.886882029272113,0.5156802128895331,1.3198591797961041,LinkedIn,23.120462521019366,2.522260126425799,17.655820884980592
fashion_anxious_men_98,fashion_anxious_men,Fashion-Anxious Men,40,103179.94782734479,6.404630963494813,6.310261912363823,1.0917800143892278,LinkedIn,37.36368049211146,5.992455306188222,41.94718714331755
fashion_anxious_men_99,fashion_anxious_men,Fashion-Anxious Men,42,15000.0,7.095510434903511,4.49571334585184,1.2936431344937578,LinkedIn,23.42049359821755,3.6324222694187567,25.426955885931296
fashion_anxious_men_100,fashion_anxious_men,Fashion-Anxious Men,34,49753.69477933395,5.869507489147154,3.2959006021023245,0.952509793854326,LinkedIn,33.241108206080945,4.877594613877298,34.14316229714108
fashion_anxious_men_101,fashion_anxious_men,Fashion-Anxious Men,42,93296.61144426899,5.711905321489639,4.955424486541047,1.1460821590166013,LinkedIn,31.942264530108154,5.038460915062059,35.26922640543441
fashion_anxious_men_102,fashion_anxious_men,Fashion-Anxious Men,34,22306.597644795424,7.168784278150094,3.7479932779829945,1.0249008646910367,LinkedIn,30.523124120039398,4.422177680096721,30.955243760677043
fashion_anxious_men_103,fashion_anxious_men,Fashion-Anxious Men,26,104512.68212666153,1.3459064154979663,2.969452287168902,0.6808578893611932,LinkedIn,35.65109378068686,7.008697664372563,49.06088365060794
fashion_anxious_men_104,fashion_anxious_men,Fashion-Anxious Men,43,15000.0,5.921845288797249,3.2714190700458583,0.8166234571394637,LinkedIn,32.78165769041249,5.083036375824621,35.58125463077234
fashion_anxious_men_105,fashion_anxious_men,Fashion-Anxious Men,25,41990.30149995266,9.439603514634511,3.405777233026815,1.5513455613443452,LinkedIn,24.55999736134618,2.985519911026534,20.898639377185734
fashion_anxious_men_106,fashion_anxious_men,Fashion-Anxious Men,38,57831.117439526584,5.4699987843362825,2.2699330697055204,1.34595743878967,LinkedIn,22.215563014055867,3.1109643051388463,21.776750135971923
fashion_anxious_men_107,fashion_anxious_men,Fashion-Anxious Men,42,74311.03843242362,5.295345253538231,4.088978002576769,0.7076485666932913,LinkedIn,47.14475326023061,7.373862869014778,51.61704008310344
fashion_anxious_men_108,fashion_anxious_men,Fashion-Anxious Men,40,77306.37664988304,6.2008906012782825,2.9257196452197154,1.0014523162923323,LinkedIn,33.54649358763572,4.625057837477905,32.37540486234533
fashion_anxious_men_109,fashion_anxious_men,Fashion-Anxious Men,34,107687.14348559114,5.3490188049450484,3.914907528005907,1.203730581884378,LinkedIn,28.84874595409291,4.39285373935512,30.749976175485834
fashion_anxious_men_110,fashion_anxious_men,Fashion-Anxious Men,34,20323.83628705829,9.498654281458974,6.017463234380104,1.095866274733038,LinkedIn,34.655055921855215,5.054349983245401,35.380449882717805
fashion_anxious_men_111,fashion_anxious_men,Fashion-Anxious Men,42,46171.52026337639,5.236281373626945,4.728111639939408,0.8233825489978012,LinkedIn,39.139460858678454,6.469582132916928,45.28707493041849
fashion_anxious_men_112,fashion_anxious_men,Fashion-Anxious Men,39,106559.15355482048,6.748005117103588,2.1224403625224104,0.7564626787022262,LinkedIn,46.007358964854355,5.72155184090518,40.050862886336255
fashion_anxious_men_113,fashion_anxious_men,Fashion-Anxious Men,39,104383.27395826112,7.935294014866155,3.005810466467774,0.8788833891353209,LinkedIn,44.11520155661921,5.450991393522184,38.15693975465528
fashion_anxious_men_114,fashion_anxious_men,Fashion-Anxious Men,30,49465.08782999557,7.320392016665561,3.4891176438294074,1.0370629032177638,LinkedIn,33.58098000613041,4.5707220186875555,31.995054130812886
fashion_anxious_men_115,fashion_anxious_men,Fashion-Anxious Men,31,85603.99738968023,9.26822313659724,2.272033170028482,0.9569691804741972,LinkedIn,41.31034231169345,4.523853572781279,31.66697500946895
fashion_anxious_men_116,fashion_anxious_men,Fashion-Anxious Men,45,68795.1691160747,6.807301093243143,2.3603401459825624,0.912657175309594,LinkedIn,36.697246821021146,4.707172002382647,32.950204016678526
fashion_anxious_men_117,fashion_anxious_men,Fashion-Anxious Men,28,15000.0,5.493629673212786,2.3433341728190715,1.250178757738358,LinkedIn,19.896697931524603,2.987902212315046,20.91531548620532
fashion_anxious_men_118,fashion_anxious_men,Fashion-Anxious Men,34,80031.16142427568,7.780869815730895,5.699400673000698,1.1167218322951058,LinkedIn,37.16934257822944,5.452303502578392,38.16612451804874
fashion_anxious_men_119,fashion_anxious_men,Fashion-Anxious Men,35,95544.96292246728,6.492719338378965,3.263933798102696,0.7384496864600414,LinkedIn,48.28437551222612,6.625371798948006,46.377602592636045
fashion_anxious_men_120,fashion_anxious_men,Fashion-Anxious Men,30,28547.639704438134,8.333880027863442,4.198359856874533,1.0426652305532331,LinkedIn,33.75299657368807,4.652454032233175,32.56717822563222
fashion_anxious_men_121,fashion_anxious_men,Fashion-Anxious Men,32,137640.26350015294,5.8348258435238405,2.519847527252874,0.9454306407319987,LinkedIn,36.456080938703735,4.902110823296133,34.31477576307293
fashion_anxious_men_122,fashion_anxious_men,Fashion-Anxious Men,31,33078.32320100666,9.596975427783281,4.3813187981235195,0.85527916346844,LinkedIn,45.09823703028943,5.851178450658045,40.958249154606314
fashion_anxious_men_123,fashion_anxious_men,Fashion-Anxious Men,34,68821.41903401814,8.40557904219347,3.937721423433802,0.7822165462454163,LinkedIn,50.22622225590774,6.528563244070431,45.69994270849301
fashion_anxious_men_124,fashion_anxious_men,Fashion-Anxious Men,27,97619.78956759088,3.7902257340966643,3.4100106783765516,0.8607710414302943,LinkedIn,34.979907403428065,5.783686681763549,40.48580677234484
fashion_anxious_men_125,fashion_anxious_men,Fashion-Anxious Men,41,79326.30083336531,7.016563862099541,5.225321310148276,1.1956726963988946,LinkedIn,32.691490737846465,4.882330334459769,34.17631234121838
fashion_anxious_men_126,fashion_anxious_men,Fashion-Anxious Men,34,56941.21269910252,8.511912176459784,2.2992433088080495,1.0894276874343463,LinkedIn,33.112331465481184,3.8520009160260336,26.964006412182233
fashion_anxious_men_127,fashion_anxious_men,Fashion-Anxious Men,37,50112.23351467932,6.512452093835207,4.408902259736385,0.6942154303516834,LinkedIn,49.910121296723844,7.498341976873374,52.488393838113616
fashion_anxious_men_128,fashion_anxious_men,Fashion-Anxious Men,27,40776.89685674266,8.812692991484795,4.28491213862154,0.846086257119063,LinkedIn,44.93070196220693,5.970286282272623,41.79200397590836
fashion_anxious_men_129,fashion_anxious_men,Fashion-Anxious Men,33,41175.10345747686,8.628206003411504,4.301628402328557,0.8500951812732764,LinkedIn,44.382674458504006,5.956903668087583,41.69832567661308
fashion_anxious_men_130,fashion_anxious_men,Fashion-Anxious Men,37,70889.40971047776,7.896403642314796,6.137900165424232,0.6938728657867638,LinkedIn,60.268934392163764,9.01170047277572,63.08190330943004
fashion_anxious_men_131,fashion_anxious_men,Fashion-Anxious Men,33,18297.006166158317,4.898531642210955,1.9472037448998514,1.0530860752129132,LinkedIn,22.87321654314762,3.4438162401296166,24.106713680907315
fashion_anxious_men_132,fashion_anxious_men,Fashion-Anxious Men,38,77130.99058414543,7.928166159198511,2.3170349428188306,0.8101718030413492,LinkedIn,44.76935571049875,5.326145694088305,37.28301985861813
fashion_anxious_men_133,fashion_anxious_men,Fashion-Anxious Men,44,42511.01729618555,8.235947389708269,4.3477252483193345,0.8604981998412864,LinkedIn,43.21947386407666,5.9278958988035075,41.49527129162455
fashion_anxious_men_134,fashion_anxious_men,Fashion-Anxious Men,36,88904.5310880554,6.30846177244248,1.7315300107371099,1.0775926846698132,LinkedIn,30.141135397540875,3.766745695606648,26.367219869246536
fashion_anxious_men_135,fashion_anxious_men,Fashion-Anxious Men,28,54181.418978266505,6.593734978531829,3.070185083861809,1.1768354922778612,LinkedIn,28.15677701351963,3.880516617186189,27.163616320303323
fashion_anxious_men_136,fashion_anxious_men,Fashion-Anxious Men,27,117213.95717499654,6.745963447970199,3.4256469649187875,1.0859616781993984,LinkedIn,34.405878464200114,4.660920647583618,32.62644453308532
fashion_anxious_men_137,fashion_anxious_men,Fashion-Anxious Men,34,15000.0,5.269971554321744,2.8509304846983974,0.8580516142719435,LinkedIn,29.298050916486947,4.618217405337862,32.32752183736503
fashion_anxious_men_138,fashion_anxious_men,Fashion-Anxious Men,31,61605.50039224296,6.985082351497054,5.37318321183848,0.8604019580952497,LinkedIn,44.20836406605533,6.729051313423044,47.1033591939613
fashion_anxious_men_139,fashion_anxious_men,Fashion-Anxious Men,26,141061.5503504605,7.903182051851932,5.249018254332874,1.0922919408077871,LinkedIn,40.196915546637634,5.613159042820668,39.29211329974468
fashion_anxious_men_140,fashion_anxious_men,Fashion-Anxious Men,35,57952.75390817566,8.40616505664123,1.3593914257834683,1.0183338275195033,LinkedIn,33.881248415114925,3.659774731516329,25.618423120614302
fashion_anxious_men_141,fashion_anxious_men,Fashion-Anxious Men,38,59071.89943427617,5.50498604457854,3.6758956118421153,0.8950646401429777,LinkedIn,35.98468168025149,5.483416109921145,38.38391276944801
fashion_anxious_men_142,fashion_anxious_men,Fashion-Anxious Men,43,15000.0,7.155255174078936,4.041607498351894,1.1516165590644858,LinkedIn,25.897679833344693,3.9038596665321283,27.3270176657249
fashion_anxious_men_143,fashion_anxious_men,Fashion-Anxious Men,29,79581.91338169063,5.770062105331694,1.1349515443877323,1.1060618547483119,LinkedIn,27.080521242348258,3.35559059183983,23.489134142878804
fashion_anxious_men_144,fashion_anxious_men,Fashion-Anxious Men,31,27153.523914670834,6.312439305386361,4.016226039731658,0.7866607133110703,LinkedIn,39.37231472533504,6.028696884305806,42.20087819014064
fashion_anxious_men_145,fashion_anxious_men,Fashion-Anxious Men,39,15000.0,5.527112326754486,3.3485080752554977,1.1122627268327008,LinkedIn,23.557507934078174,3.7629962052967603,26.340973437077317
fashion_anxious_men_146,fashion_anxious_men,Fashion-Anxious Men,36,65186.82972637474,6.996867168929304,3.1784333503146662,0.8678815693990295,LinkedIn,40.24520890259592,5.409658508938053,37.867609562566365
fashion_anxious_men_147,fashion_anxious_men,Fashion-Anxious Men,26,81896.81382120152,6.5635568144209,3.81343525244646,0.6617091270933187,LinkedIn,54.4397460306734,7.733030106014914,54.13121074210439
fashion_anxious_men_148,fashion_anxious_men,Fashion-Anxious Men,40,53968.71435426158,7.768083172271934,2.87843659935387,0.6656971585907447,LinkedIn,52.877908202699224,6.712766987702533,46.98936891391774
fashion_anxious_men_149,fashion_anxious_men,Fashion-Anxious Men,31,21354.028488879147,6.525883732866221,4.496735360739365,1.1661520133419698,LinkedIn,26.531480887927952,4.168001730566542,29.17601211396579
fashion_anxious_men_150,fashion_anxious_men,Fashion-Anxious Men,41,110820.39184602346,5.061970796940223,2.810834589460008,0.9168376955667226,LinkedIn,35.31990684409661,5.137183528322668,35.96028469825867
fashion_anxious_men_151,fashion_anxious_men,Fashion-Anxious Men,28,37542.81714086707,5.012096746245319,5.228875790431962,1.251256247172731,LinkedIn,25.28695976486701,4.375364554156119,30.627551879092827
fashion_anxious_men_152,fashion_anxious_men,Fashion-Anxious Men,42,54551.736867715124,8.259468007800907,3.868160922113826,0.8209205718139775,LinkedIn,45.97866441939972,6.055908878023678,42.39136214616575
fashion_anxious_men_153,fashion_anxious_men,Fashion-Anxious Men,25,94551.73256476039,7.160552347933446,4.181887869175775,0.911861441672598,LinkedIn,42.27460656637082,5.891987536686956,41.24391275680868
fashion_anxious_men_154,fashion_anxious_men,Fashion-Anxious Men,44,92489.94976226558,6.8866165124813365,3.6374115652721533,1.1630808497648666,LinkedIn,31.788332009882364,4.364395386633525,30.550767706434673
fashion_anxious_men_155,fashion_anxious_men,Fashion-Anxious Men,45,85259.02489600511,6.168376823076689,5.635006156735753,0.9999122022680181,LinkedIn,38.281090944594915,6.087702517900727,42.613917625305085
fashion_anxious_men_156,fashion_anxious_men,Fashion-Anxious Men,44,94595.77271610612,5.190533282148511,2.947086035768544,0.8065481578070072,LinkedIn,40.01910807323382,5.853698043583184,40.975886305082284
fashion_anxious_men_157,fashion_anxious_men,Fashion-Anxious Men,41,70497.43659135753,8.264592139135514,4.902761833298379,1.078416528381007,LinkedIn,37.66984501739737,5.205830582645058,36.4408140785154
fashion_anxious_men_158,fashion_anxious_men,Fashion-Anxious Men,29,35551.587387873435,7.952469195698704,2.3066779369262638,1.118504774648532,LinkedIn,29.358843695483813,3.6032997051180704,25.223097935826488
fashion_anxious_men_159,fashion_anxious_men,Fashion-Anxious Men,34,82997.72921560881,7.161891196361468,4.361735382342719,0.4899548496158865,LinkedIn,78.03699076822436,11.03964081592105,77.27748571144734
fashion_anxious_men_160,fashion_anxious_men,Fashion-Anxious Men,36,118943.46225740072,2.0291029292213043,4.792854372799854,1.1649965448977688,LinkedIn,25.073998801658107,4.980820319859954,34.865742239019674
fashion_anxious_men_161,fashion_anxious_men,Fashion-Anxious Men,38,50926.37875657811,7.168064550494506,4.87086252937607,1.2533264687963,LinkedIn,29.306063924688644,4.34371930389445,30.40603512726115
fashion_anxious_men_162,fashion_anxious_men,Fashion-Anxious Men,35,47207.84062957301,9.66424982946231,5.386848049956653,0.6087753742347477,LinkedIn,69.14088379989737,9.305578701246603,65.13905090872622
fashion_anxious_men_163,fashion_anxious_men,Fashion-Anxious Men,44,62558.78540843566,4.1327893307582935,2.961322405215593,0.8435267899756209,LinkedIn,33.8062744392379,5.415205926584916,37.90644148609441
fashion_anxious_men_164,fashion_anxious_men,Fashion-Anxious Men,32,90496.49788539912,3.637842664394083,2.7454997300866113,0.8039738971913809,LinkedIn,35.36700309316151,5.71920055336803,40.03440387357621
fashion_anxious_men_165,fashion_anxious_men,Fashion-Anxious Men,37,66507.61417553434,8.375924336774945,2.5789688097210415,0.9881616634152476,LinkedIn,37.38692205607394,4.448441142407889,31.139087996855217
fashion_anxious_men_166,fashion_anxious_men,Fashion-Anxious Men,25,80103.521582808,7.936030914184146,4.925133552554021,0.7950932487338891,LinkedIn,51.07461681956144,7.151594070735141,50.06115849514598
fashion_anxious_men_167,fashion_anxious_men,Fashion-Anxious Men,31,51004.31221300355,5.832604550650351,4.705749010662931,1.202350530099809,LinkedIn,28.12092854186001,4.459698573779572,31.217890016457
fashion_anxious_men_168,fashion_anxious_men,Fashion-Anxious Men,30,37897.731404894315,7.037715313605655,3.390096997523941,0.8234423533143366,LinkedIn,39.987181611330456,5.564484612980588,38.95139229086411
fashion_anxious_men_169,fashion_anxious_men,Fashion-Anxious Men,43,34923.34878257854,6.08789076596116,5.322530006589981,0.962731227570664,LinkedIn,34.813088109793824,5.6971235042171,39.87986452951969
fashion_anxious_men_170,fashion_anxious_men,Fashion-Anxious Men,35,70434.01990391492,7.996737757090166,3.7784121249917533,0.8440630029284192,LinkedIn,45.37313204835848,5.964864011918763,41.75404808343134
fashion_anxious_men_171,fashion_anxious_men,Fashion-Anxious Men,25,76377.44019865812,7.6290659016591125,2.8199498214971057,0.8888572910905025,LinkedIn,40.94217020747777,5.143972723932704,36.007809067528925
fashion_anxious_men_172,fashion_anxious_men,Fashion-Anxious Men,32,25867.948989524324,6.464752441989018,4.9115678977435575,1.097501575476088,LinkedIn,29.399669695747065,4.686541005565956,32.80578703896169
fashion_anxious_men_173,fashion_anxious_men,Fashion-Anxious Men,29,84467.80444500563,6.369548990507219,2.421617833330948,0.9572958709057442,LinkedIn,35.009775076473936,4.5989825545015135,32.1928778815106
fashion_anxious_men_174,fashion_anxious_men,Fashion-Anxious Men,28,15000.0,6.67175750642401,1.1769411496554605,1.0213228657049414,LinkedIn,24.855931693611144,3.146119297232843,22.0228350806299
fashion_anxious_men_175,fashion_anxious_men,Fashion-Anxious Men,25,62539.025013637096,7.140778205766713,3.746826700851331,0.8917480852537778,LinkedIn,40.27968836591079,5.571230450070799,38.99861315049559
fashion_anxious_men_176,fashion_anxious_men,Fashion-Anxious Men,36,73891.17096291548,7.823375721854187,2.66875676453341,0.805571034027197,LinkedIn,45.201609333600736,5.563035227264,38.941246590847996
fashion_anxious_men_177,fashion_anxious_men,Fashion-Anxious Men,38,36506.83525737257,4.831553179420906,2.1138669953269207,0.8637445118013357,LinkedIn,30.904171201109264,4.568598021226179,31.98018614858325
fashion_anxious_men_178,fashion_anxious_men,Fashion-Anxious Men,27,72004.87978766275,4.321630073622266,6.783306995763727,0.5063620646323052,LinkedIn,69.96017877089074,13.02256077059607,91.15792539417248
fashion_anxious_men_179,fashion_anxious_men,Fashion-Anxious Men,41,86438.53587612897,7.740085918673672,3.5114781657200838,1.1242231969669556,LinkedIn,34.065243064001685,4.431382045003847,31.019674315026926
fashion_anxious_men_180,fashion_anxious_men,Fashion-Anxious Men,25,58106.15928508504,7.939727745673406,2.555346547949775,0.8297509336979993,LinkedIn,42.65375685139919,5.222650059497132,36.558550416479925
fashion_anxious_men_181,fashion_anxious_men,Fashion-Anxious Men,37,15000.0,6.668548215914988,3.9327011225832758,1.0946920956557302,LinkedIn,26.368822776072562,4.062321038872357,28.436247272106492
fashion_anxious_men_182,fashion_anxious_men,Fashion-Anxious Men,31,67579.50396958234,5.61062940849725,2.9243910877038775,1.1296404626326073,LinkedIn,28.1587916863537,4.0534726635715606,28.374308645000923
fashion_anxious_men_183,fashion_anxious_men,Fashion-Anxious Men,37,35066.08319405792,5.748451739613421,2.383680143949906,0.75620344714736,LinkedIn,37.9293843757036,5.372445790746348,37.60712053522443
fashion_anxious_men_184,fashion_anxious_men,Fashion-Anxious Men,38,72122.4921463331,8.024734232025457,2.5512415175526697,0.9703543484846676,LinkedIn,37.65736259616211,4.546454225234621,31.82517957664234
fashion_anxious_men_185,fashion_anxious_men,Fashion-Anxious Men,39,67619.45405614797,3.1886832131681286,1.8503123484694817,0.6891553713547621,LinkedIn,36.42542594610938,5.844944748805065,40.91461324163545
fashion_anxious_men_186,fashion_anxious_men,Fashion-Anxious Men,35,68226.2571248029,6.97919344409511,1.9787878676892074,0.7610060209478965,LinkedIn,43.65197780312894,5.383785055941419,37.68649539158993
fashion_anxious_men_187,fashion_anxious_men,Fashion-Anxious Men,25,75229.14755878459,6.363181769881464,4.869663496071682,1.2006034245751198,LinkedIn,30.730689180780836,4.687373868001724,32.81161707601207
fashion_anxious_men_188,fashion_anxious_men,Fashion-Anxious Men,36,49295.409737601985,6.9306865932328705,3.979183772241005,0.9029808772120411,LinkedIn,38.5010876633346,5.518877883739002,38.63214518617301
fashion_anxious_men_189,fashion_anxious_men,Fashion-Anxious Men,43,52643.35163120137,4.854236842719486,1.8762480962925716,0.876006229937873,LinkedIn,31.629433473723385,4.515659658702297,31.609617610916075
fashion_anxious_men_190,fashion_anxious_men,Fashion-Anxious Men,32,78138.90037922472,7.586907467665032,1.449870360938669,1.0563640172033166,LinkedIn,32.40389949104978,3.6629287684241687,25.64050137896918
fashion_anxious_men_191,fashion_anxious_men,Fashion-Anxious Men,38,65151.578970710776,6.450028280170779,3.765188093539752,0.965507615894996,LinkedIn,35.94460061839077,5.173288772421154,36.21302140694807
fashion_anxious_men_192,fashion_anxious_men,Fashion-Anxious Men,31,58556.49266433475,4.766347999340343,3.3109150782074197,0.8898126383485815,LinkedIn,33.834318436217096,5.3037402670705935,37.126181869494154
fashion_anxious_men_193,fashion_anxious_men,Fashion-Anxious Men,41,50140.185648699815,6.091730533193414,6.087302249487749,1.091355176814056,LinkedIn,33.286744759352864,5.539095785231192,38.77367049661834
fashion_anxious_men_194,fashion_anxious_men,Fashion-Anxious Men,26,41326.634171171136,8.029652799496102,1.2168008755228816,1.4305146067055787,LinkedIn,22.417281055255316,2.4807077351006237,17.364954145704363
fashion_anxious_men_195,fashion_anxious_men,Fashion-Anxious Men,29,116977.82798078845,7.427023047533377,3.716934821761366,0.9389030047846717,LinkedIn,41.91370943109063,5.556646477636777,38.896525343457434
fashion_anxious_men_196,fashion_anxious_men,Fashion-Anxious Men,33,15000.0,9.305595079815227,1.854156191880256,0.8695593309886235,LinkedIn,35.28658227694242,4.043888481373239,28.307219369612667
fashion_anxious_men_197,fashion_anxious_men,Fashion-Anxious Men,34,48504.3889896493,6.825736335539075,4.257649133554856,1.1519397891766605,LinkedIn,30.29612520747191,4.440593020638441,31.084151144469086
fashion_anxious_men_198,fashion_anxious_men,Fashion-Anxious Men,39,48686.09313566017,7.177084697163468,3.6493620585038666,0.8936411798735695,LinkedIn,38.83815557892514,5.3864141161075505,37.70489881275285
fashion_anxious_men_199,fashion_anxious_men,Fashion-Anxious Men,43,76604.77240126373,4.857936982069909,4.5614139680938095,1.0260032663164953,LinkedIn,32.46789822307829,5.337599977466698,37.36319984226688
fashion_anxious_men_200,fashion_anxious_men,Fashion-Anxious Men,25,45292.124157515915,7.760553230639084,3.5747029513222435,1.137793867267614,LinkedIn,31.131153261753106,4.171432834772509,29.200029843407563
fashion_anxious_men_201,fashion_anxious_men,Fashion-Anxious Men,39,102550.04439176226,7.5272597817533216,2.6226325842784766,1.535081171553074,LinkedIn,24.213339037810936,2.983759468846181,20.886316281923264
fashion_anxious_men_202,fashion_anxious_men,Fashion-Anxious Men,26,35599.14268363867,6.308539895781583,2.7879205177015542,1.077727212812453,LinkedIn,28.199683160812214,3.956763462962683,27.69734424073878
fashion_anxious_men_203,fashion_anxious_men,Fashion-Anxious Men,27,76561.31064921911,5.3815971568494625,2.635515407961309,0.6225652967641886,LinkedIn,50.38199588011943,7.192094945720194,50.34466462004136
fashion_anxious_men_204,fashion_anxious_men,Fashion-Anxious Men,39,101733.7651851817,5.758662579359826,1.0016345847078556,1.1303588649225997,LinkedIn,27.08251978832937,3.2881719367874553,23.017203557512186
fashion_anxious_men_205,fashion_anxious_men,Fashion-Anxious Men,38,43986.34029157737,8.225858001935752,3.381548654715366,1.2897990267538944,LinkedIn,27.84483906605582,3.596346308817115,25.174424161719806
fashion_anxious_men_206,fashion_anxious_men,Fashion-Anxious Men,37,55363.43011287368,8.138557793307157,2.589779541700918,1.2152620714665443,LinkedIn,29.317617919589292,3.5654055296350595,24.95783870744541
fashion_anxious_men_207,fashion_anxious_men,Fashion-Anxious Men,29,15000.0,6.958703782980685,1.6373232062380645,1.1283073772076682,LinkedIn,23.444009050675227,3.0304882115043372,21.21341748053036
fashion_anxious_men_208,fashion_anxious_men,Fashion-Anxious Men,45,78162.05120172427,7.256846413001698,2.188444650433671,0.7973294767006273,LinkedIn,43.5270038469748,5.334180560938123,37.33926392656686
fashion_anxious_men_209,fashion_anxious_men,Fashion-Anxious Men,37,75026.86350420806,5.834029279550609,3.948228523880434,0.9384783096479898,LinkedIn,36.56300529024885,5.487019295167238,38.40913506617066
fashion_anxious_men_210,fashion_anxious_men,Fashion-Anxious Men,27,37663.10543739428,7.618536461071032,1.9946450021208297,0.9257167499934341,LinkedIn,34.5703496634242,4.211812407833683,29.48268685483578
fashion_anxious_men_211,fashion_anxious_men,Fashion-Anxious Men,31,29528.691871437033,8.473623780311101,4.546886896109776,1.0771371853360996,LinkedIn,33.52166730316902,4.671836611140594,32.70285627798416
fashion_anxious_men_212,fashion_anxious_men,Fashion-Anxious Men,40,88035.60368605425,6.261008385751534,3.239477471463975,1.1648662578693683,LinkedIn,29.847152134202872,4.1607711558163585,29.12539809071451
fashion_anxious_men_213,fashion_anxious_men,Fashion-Anxious Men,45,47654.140209254525,6.477001799391584,2.6617583339971294,1.0936145856211426,LinkedIn,29.029083621372596,3.9436220796298582,27.605354557409008
fashion_anxious_men_214,fashion_anxious_men,Fashion-Anxious Men,33,53434.148758854055,4.8981756926896605,5.406099029999694,0.8861876333425787,LinkedIn,37.4528878923009,6.4726189237794065,45.30833246645584
fashion_anxious_men_215,fashion_anxious_men,Fashion-Anxious Men,42,54735.93340736787,5.239363072261948,3.642624147045725,0.9563519249052439,LinkedIn,32.73637974694391,5.08098524591898,35.56689672143286
fashion_anxious_men_216,fashion_anxious_men,Fashion-Anxious Men,40,99609.89761054964,6.6632497043837065,4.171658965844551,1.0180219377878905,LinkedIn,37.02240571803487,5.294876350642515,37.064134454497605
fashion_anxious_men_217,fashion_anxious_men,Fashion-Anxious Men,45,116533.40198575993,4.868226326083567,3.1994496752048867,0.8950377831549439,LinkedIn,36.63728748833206,5.516847103299879,38.61792972309915
fashion_anxious_men_218,fashion_anxious_men,Fashion-Anxious Men,40,34242.14463488596,6.235263287422051,4.66094514612459,1.489187676077888,LinkedIn,22.000039481041906,3.4617510423477764,24.232257296434437
fashion_anxious_men_219,fashion_anxious_men,Fashion-Anxious Men,28,54490.453322779555,4.8777943422338215,3.89884819495248,0.6715633290063953,LinkedIn,46.08170179558526,7.425058058574843,51.97540641002389
fashion_anxious_men_220,fashion_anxious_men,Fashion-Anxious Men,45,66949.8762079942,8.520329006042727,3.960317457420103,1.0955152222794016,LinkedIn,35.98827773388586,4.66121812319378,32.62852686235646
fashion_anxious_men_221,fashion_anxious_men,Fashion-Anxious Men,31,29431.550101093406,6.084787524770837,4.817289945551827,1.06158266946917,LinkedIn,30.163078234390074,4.860363458757398,34.022544211301785
fashion_anxious_men_222,fashion_anxious_men,Fashion-Anxious Men,35,56584.297577028425,7.0170784212753805,3.455889901946356,0.9269861068264623,LinkedIn,37.50812381436355,5.1551447844436264,36.08601349110538
fashion_anxious_men_223,fashion_anxious_men,Fashion-Anxious Men,44,89159.71490853195,5.533576780864209,2.4162822114042375,0.8876230284944485,LinkedIn,35.97148926065361,4.979092307115624,34.853646149809364
fashion_anxious_men_224,fashion_anxious_men,Fashion-Anxious Men,28,76920.96053119069,5.346907069070916,2.1877070954077724,1.2120280342380847,LinkedIn,25.248213516162945,3.5040648466938733,24.52845392685711
fashion_anxious_men_225,fashion_anxious_men,Fashion-Anxious Men,43,33927.76834770795,7.943605659478416,4.0409779772289784,0.9130816580799271,LinkedIn,38.421391658883884,5.313198557998435,37.19238990598904
fashion_anxious_men_226,fashion_anxious_men,Fashion-Anxious Men,43,96782.02694536587,6.71657162597629,1.4116365657083119,0.6173422637627562,LinkedIn,53.74554760358383,6.347212175610051,44.43048522927035
fashion_anxious_men_227,fashion_anxious_men,Fashion-Anxious Men,38,131462.93817237025,6.47874347296675,2.926766716467957,1.0948500180179621,LinkedIn,33.26649428943641,4.419015114754202,30.93310580327941
fashion_anxious_men_228,fashion_anxious_men,Fashion-Anxious Men,43,36897.69011361417,1.9590471462875505,5.1731844209943345,1.0387898687300787,LinkedIn,24.664912031736396,5.236033713243978,36.65223599270784
fashion_anxious_men_229,fashion_anxious_men,Fashion-Anxious Men,41,72383.85267992967,6.005235450463233,1.6884409201344672,1.0657582589872938,LinkedIn,29.05645395978905,3.722938017824018,26.060566124768123
fashion_anxious_men_230,fashion_anxious_men,Fashion-Anxious Men,43,65916.89691890478,6.653862456686749,5.375603340289753,0.9431865206890334,LinkedIn,39.95050995146881,6.175172367675816,43.22620657373071
fashion_anxious_men_231,fashion_anxious_men,Fashion-Anxious Men,27,91050.10682862166,4.131632651830126,3.090343067540574,1.0563664968109643,LinkedIn,28.47258335625826,4.526651197786464,31.686558384505243
fashion_anxious_men_232,fashion_anxious_men,Fashion-Anxious Men,30,62894.08797949436,6.740694768190541,3.878097437112458,0.8187841032202767,LinkedIn,43.14175803471483,6.152383617754764,43.06668532428335
fashion_anxious_men_233,fashion_anxious_men,Fashion-Anxious Men,37,89310.09434133927,7.7202435177301165,1.9974761064256485,1.1029510990916989,LinkedIn,32.60690262615625,3.80816421246275,26.65714948723925
